tier,tier_code,geo,year,barrier,barrier_code,exposure_pct,tier_mean_pct,deviation_pp,coefficient,contribution_pp,actual_adoption_pct,expected_adoption_pct,gap_pp,unexplained_pp
Medium (50-249),MEDIUM_50_249,PT,2021,Cost too high,E_AI_BCST,67.9,46.5,21.4,-0.4067,-8.68,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2021,Data availability or quality,E_AI_BDDT,63.8,42.3,21.5,-0.0809,-1.74,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2021,Incompatible with existing systems,E_AI_BINC,51.4,47.3,4.1,0.0707,0.29,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2021,Lack of expertise,E_AI_BLE,63.5,64.6,-1.1,0.4269,-0.47,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2021,Legal consequences unclear,E_AI_BLEG,43.3,41.6,1.7,-0.1516,-0.26,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2021,AI not useful for us,E_AI_BNU,16.2,16.4,-0.2,-0.0359,0.01,13.4,19.1,-5.7,3.63
Medium (50-249),MEDIUM_50_249,PT,2023,Privacy and data protection,E_AI_BCDP,42.6,40.4,2.2,0.1796,0.4,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,Cost too high,E_AI_BCST,56.4,46.5,9.8,-0.4067,-4.0,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,Data availability or quality,E_AI_BDDT,47.8,42.3,5.5,-0.0809,-0.44,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,Incompatible with existing systems,E_AI_BINC,61.6,47.3,14.4,0.0707,1.01,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,Lack of expertise,E_AI_BLE,63.7,64.6,-0.9,0.4269,-0.39,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,Legal consequences unclear,E_AI_BLEG,39.1,41.6,-2.5,-0.1516,0.38,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2023,AI not useful for us,E_AI_BNU,19.2,16.4,2.8,-0.0359,-0.1,16.4,15.4,1.0,4.14
Medium (50-249),MEDIUM_50_249,PT,2024,Privacy and data protection,E_AI_BCDP,56.6,40.4,16.3,0.1796,2.92,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,Cost too high,E_AI_BCST,55.2,46.5,8.7,-0.4067,-3.53,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,Data availability or quality,E_AI_BDDT,55.2,42.3,12.8,-0.0809,-1.04,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,Incompatible with existing systems,E_AI_BINC,49.2,47.3,1.9,0.0707,0.13,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,Lack of expertise,E_AI_BLE,61.8,64.6,-2.8,0.4269,-1.19,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,Legal consequences unclear,E_AI_BLEG,62.5,41.6,21.0,-0.1516,-3.18,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2024,AI not useful for us,E_AI_BNU,5.4,16.4,-11.0,-0.0359,0.4,15.4,18.8,-3.4,2.08
Medium (50-249),MEDIUM_50_249,PT,2025,Privacy and data protection,E_AI_BCDP,57.5,40.4,17.1,0.1796,3.07,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,Cost too high,E_AI_BCST,55.3,46.5,8.8,-0.4067,-3.57,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,Data availability or quality,E_AI_BDDT,48.1,42.3,5.8,-0.0809,-0.47,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,Incompatible with existing systems,E_AI_BINC,49.7,47.3,2.4,0.0707,0.17,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,Lack of expertise,E_AI_BLE,63.6,64.6,-1.0,0.4269,-0.44,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,Legal consequences unclear,E_AI_BLEG,56.6,41.6,15.0,-0.1516,-2.28,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,PT,2025,AI not useful for us,E_AI_BNU,13.8,16.4,-2.6,-0.0359,0.09,18.2,27.6,-9.4,-5.97
Medium (50-249),MEDIUM_50_249,SE,2021,Privacy and data protection,E_AI_BCDP,25.1,40.4,-15.2,0.1796,-2.73,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,Cost too high,E_AI_BCST,35.1,46.5,-11.5,-0.4067,4.66,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,Data availability or quality,E_AI_BDDT,49.9,42.3,7.6,-0.0809,-0.61,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,Incompatible with existing systems,E_AI_BINC,54.1,47.3,6.8,0.0707,0.48,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,Lack of expertise,E_AI_BLE,67.9,64.6,3.3,0.4269,1.4,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,Legal consequences unclear,E_AI_BLEG,29.6,41.6,-12.0,-0.1516,1.81,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2021,AI not useful for us,E_AI_BNU,17.0,16.4,0.6,-0.0359,-0.02,18.1,19.1,-1.0,-6.0
Medium (50-249),MEDIUM_50_249,SE,2023,Privacy and data protection,E_AI_BCDP,24.8,40.4,-15.5,0.1796,-2.78,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,Cost too high,E_AI_BCST,29.7,46.5,-16.8,-0.4067,6.84,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,Data availability or quality,E_AI_BDDT,52.8,42.3,10.4,-0.0809,-0.84,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,Incompatible with existing systems,E_AI_BINC,50.8,47.3,3.5,0.0707,0.25,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,Lack of expertise,E_AI_BLE,69.9,64.6,5.3,0.4269,2.25,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,Legal consequences unclear,E_AI_BLEG,25.6,41.6,-16.0,-0.1516,2.42,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2023,AI not useful for us,E_AI_BNU,20.3,16.4,3.9,-0.0359,-0.14,13.5,15.4,-1.9,-9.92
Medium (50-249),MEDIUM_50_249,SE,2024,Privacy and data protection,E_AI_BCDP,41.2,40.4,0.9,0.1796,0.16,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,Cost too high,E_AI_BCST,27.2,46.5,-19.3,-0.4067,7.86,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,Data availability or quality,E_AI_BDDT,45.7,42.3,3.3,-0.0809,-0.27,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,Incompatible with existing systems,E_AI_BINC,44.4,47.3,-2.8,0.0707,-0.2,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,Lack of expertise,E_AI_BLE,66.8,64.6,2.2,0.4269,0.95,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,Legal consequences unclear,E_AI_BLEG,39.9,41.6,-1.6,-0.1516,0.25,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2024,AI not useful for us,E_AI_BNU,13.4,16.4,-3.0,-0.0359,0.11,34.5,18.8,15.8,6.93
Medium (50-249),MEDIUM_50_249,SE,2025,Privacy and data protection,E_AI_BCDP,45.2,40.4,4.9,0.1796,0.88,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,Cost too high,E_AI_BCST,36.4,46.5,-10.2,-0.4067,4.13,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,Data availability or quality,E_AI_BDDT,39.4,42.3,-2.9,-0.0809,0.23,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,Incompatible with existing systems,E_AI_BINC,30.7,47.3,-16.6,0.0707,-1.17,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,Lack of expertise,E_AI_BLE,82.4,64.6,17.8,0.4269,7.61,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,Legal consequences unclear,E_AI_BLEG,34.4,41.6,-7.1,-0.1516,1.08,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SE,2025,AI not useful for us,E_AI_BNU,13.2,16.4,-3.2,-0.0359,0.11,49.6,27.6,22.0,9.13
Medium (50-249),MEDIUM_50_249,SI,2021,Privacy and data protection,E_AI_BCDP,43.2,40.4,2.8,0.1796,0.5,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,Cost too high,E_AI_BCST,61.9,46.5,15.4,-0.4067,-6.26,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,Data availability or quality,E_AI_BDDT,42.9,42.3,0.6,-0.0809,-0.05,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,Incompatible with existing systems,E_AI_BINC,66.2,47.3,18.9,0.0707,1.34,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,Lack of expertise,E_AI_BLE,79.2,64.6,14.6,0.4269,6.23,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,Legal consequences unclear,E_AI_BLEG,35.0,41.6,-6.6,-0.1516,1.0,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2021,AI not useful for us,E_AI_BNU,12.4,16.4,-4.0,-0.0359,0.14,19.8,19.1,0.7,-2.17
Medium (50-249),MEDIUM_50_249,SI,2023,Privacy and data protection,E_AI_BCDP,49.0,40.4,8.6,0.1796,1.55,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,Cost too high,E_AI_BCST,63.1,46.5,16.5,-0.4067,-6.72,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,Data availability or quality,E_AI_BDDT,39.1,42.3,-3.3,-0.0809,0.26,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,Incompatible with existing systems,E_AI_BINC,37.4,47.3,-9.9,0.0707,-0.7,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,Lack of expertise,E_AI_BLE,56.7,64.6,-7.9,0.4269,-3.39,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,Legal consequences unclear,E_AI_BLEG,51.3,41.6,9.8,-0.1516,-1.48,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2023,AI not useful for us,E_AI_BNU,17.9,16.4,1.5,-0.0359,-0.05,16.8,15.4,1.4,11.95
Medium (50-249),MEDIUM_50_249,SI,2024,Privacy and data protection,E_AI_BCDP,60.7,40.4,20.3,0.1796,3.65,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,Cost too high,E_AI_BCST,38.5,46.5,-8.1,-0.4067,3.28,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,Data availability or quality,E_AI_BDDT,39.2,42.3,-3.1,-0.0809,0.25,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,Incompatible with existing systems,E_AI_BINC,43.3,47.3,-4.0,0.0707,-0.28,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,Lack of expertise,E_AI_BLE,63.5,64.6,-1.1,0.4269,-0.48,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,Legal consequences unclear,E_AI_BLEG,60.5,41.6,18.9,-0.1516,-2.87,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2024,AI not useful for us,E_AI_BNU,9.4,16.4,-7.0,-0.0359,0.25,22.7,18.8,3.9,0.1
Medium (50-249),MEDIUM_50_249,SI,2025,Privacy and data protection,E_AI_BCDP,57.6,40.4,17.2,0.1796,3.09,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,Cost too high,E_AI_BCST,46.7,46.5,0.2,-0.4067,-0.07,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,Data availability or quality,E_AI_BDDT,50.2,42.3,7.8,-0.0809,-0.63,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,Incompatible with existing systems,E_AI_BINC,51.7,47.3,4.4,0.0707,0.31,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,Lack of expertise,E_AI_BLE,65.4,64.6,0.8,0.4269,0.33,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,Legal consequences unclear,E_AI_BLEG,61.8,41.6,20.3,-0.1516,-3.07,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SI,2025,AI not useful for us,E_AI_BNU,27.5,16.4,11.1,-0.0359,-0.4,30.6,27.6,3.0,3.47
Medium (50-249),MEDIUM_50_249,SK,2021,Privacy and data protection,E_AI_BCDP,37.9,40.4,-2.5,0.1796,-0.45,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,Cost too high,E_AI_BCST,81.9,46.5,35.4,-0.4067,-14.39,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,Data availability or quality,E_AI_BDDT,46.5,42.3,4.1,-0.0809,-0.33,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,Incompatible with existing systems,E_AI_BINC,57.0,47.3,9.7,0.0707,0.69,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,Lack of expertise,E_AI_BLE,56.6,64.6,-8.0,0.4269,-3.42,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,Legal consequences unclear,E_AI_BLEG,49.9,41.6,8.3,-0.1516,-1.26,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2021,AI not useful for us,E_AI_BNU,35.8,16.4,19.4,-0.0359,-0.7,7.0,19.1,-12.1,7.77
Medium (50-249),MEDIUM_50_249,SK,2023,Privacy and data protection,E_AI_BCDP,11.7,40.4,-28.7,0.1796,-5.15,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,Cost too high,E_AI_BCST,80.3,46.5,33.8,-0.4067,-13.73,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,Data availability or quality,E_AI_BDDT,42.4,42.3,0.1,-0.0809,-0.01,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,Incompatible with existing systems,E_AI_BINC,64.3,47.3,17.0,0.0707,1.2,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,Lack of expertise,E_AI_BLE,60.4,64.6,-4.2,0.4269,-1.77,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,Legal consequences unclear,E_AI_BLEG,33.0,41.6,-8.6,-0.1516,1.3,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2023,AI not useful for us,E_AI_BNU,15.1,16.4,-1.3,-0.0359,0.05,8.6,15.4,-6.9,11.25
Medium (50-249),MEDIUM_50_249,SK,2024,Privacy and data protection,E_AI_BCDP,34.9,40.4,-5.5,0.1796,-0.98,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,Cost too high,E_AI_BCST,50.6,46.5,4.0,-0.4067,-1.64,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,Data availability or quality,E_AI_BDDT,55.6,42.3,13.2,-0.0809,-1.07,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,Incompatible with existing systems,E_AI_BINC,66.6,47.3,19.3,0.0707,1.37,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,Lack of expertise,E_AI_BLE,66.4,64.6,1.8,0.4269,0.79,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,Legal consequences unclear,E_AI_BLEG,40.7,41.6,-0.9,-0.1516,0.13,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2024,AI not useful for us,E_AI_BNU,17.4,16.4,1.0,-0.0359,-0.04,15.7,18.8,-3.0,-1.58
Medium (50-249),MEDIUM_50_249,SK,2025,Privacy and data protection,E_AI_BCDP,47.6,40.4,7.2,0.1796,1.3,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,Cost too high,E_AI_BCST,32.6,46.5,-14.0,-0.4067,5.68,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,Data availability or quality,E_AI_BDDT,37.6,42.3,-4.8,-0.0809,0.38,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,Incompatible with existing systems,E_AI_BINC,43.2,47.3,-4.1,0.0707,-0.29,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,Lack of expertise,E_AI_BLE,58.3,64.6,-6.3,0.4269,-2.7,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,Legal consequences unclear,E_AI_BLEG,40.4,41.6,-1.2,-0.1516,0.18,23.0,27.6,-4.5,-9.4
Medium (50-249),MEDIUM_50_249,SK,2025,AI not useful for us,E_AI_BNU,8.3,16.4,-8.1,-0.0359,0.29,23.0,27.6,-4.5,-9.4
Small (10-49),SMALL_10_49,AT,2021,Privacy and data protection,E_AI_BCDP,29.2,40.7,-11.5,0.0041,-0.05,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,Cost too high,E_AI_BCST,50.6,48.1,2.5,-0.2932,-0.73,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,Data availability or quality,E_AI_BDDT,38.5,43.1,-4.6,0.1605,-0.74,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,Incompatible with existing systems,E_AI_BINC,48.9,45.3,3.6,-0.0504,-0.18,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,Lack of expertise,E_AI_BLE,55.6,67.0,-11.4,0.0505,-0.58,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,Legal consequences unclear,E_AI_BLEG,30.3,44.5,-14.3,-0.0074,0.11,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2021,AI not useful for us,E_AI_BNU,30.7,23.0,7.7,-0.0735,-0.57,7.1,9.8,-2.7,0.09
Small (10-49),SMALL_10_49,AT,2023,Privacy and data protection,E_AI_BCDP,41.8,40.7,1.2,0.0041,0.0,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,Cost too high,E_AI_BCST,33.2,48.1,-14.9,-0.2932,4.36,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,Data availability or quality,E_AI_BDDT,41.8,43.1,-1.3,0.1605,-0.21,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,Incompatible with existing systems,E_AI_BINC,43.0,45.3,-2.3,-0.0504,0.11,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,Lack of expertise,E_AI_BLE,62.0,67.0,-5.0,0.0505,-0.25,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,Legal consequences unclear,E_AI_BLEG,47.0,44.5,2.5,-0.0074,-0.02,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2023,AI not useful for us,E_AI_BNU,27.5,23.0,4.5,-0.0735,-0.33,8.9,7.6,1.4,-2.3
Small (10-49),SMALL_10_49,AT,2024,Privacy and data protection,E_AI_BCDP,45.3,40.7,4.6,0.0041,0.02,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,Cost too high,E_AI_BCST,28.6,48.1,-19.5,-0.2932,5.71,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,Data availability or quality,E_AI_BDDT,41.4,43.1,-1.7,0.1605,-0.28,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,Incompatible with existing systems,E_AI_BINC,36.8,45.3,-8.5,-0.0504,0.43,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,Lack of expertise,E_AI_BLE,64.3,67.0,-2.7,0.0505,-0.14,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,Legal consequences unclear,E_AI_BLEG,50.4,44.5,5.8,-0.0074,-0.04,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2024,AI not useful for us,E_AI_BNU,28.4,23.0,5.4,-0.0735,-0.4,17.8,10.8,7.1,1.76
Small (10-49),SMALL_10_49,AT,2025,Privacy and data protection,E_AI_BCDP,50.0,40.7,9.3,0.0041,0.04,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,Cost too high,E_AI_BCST,27.4,48.1,-20.7,-0.2932,6.07,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,Data availability or quality,E_AI_BDDT,41.0,43.1,-2.1,0.1605,-0.34,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,Incompatible with existing systems,E_AI_BINC,37.1,45.3,-8.2,-0.0504,0.41,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,Lack of expertise,E_AI_BLE,68.8,67.0,1.7,0.0505,0.09,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,Legal consequences unclear,E_AI_BLEG,50.8,44.5,6.2,-0.0074,-0.05,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,AT,2025,AI not useful for us,E_AI_BNU,23.3,23.0,0.4,-0.0735,-0.03,26.2,16.2,10.0,3.81
Small (10-49),SMALL_10_49,BE,2021,Privacy and data protection,E_AI_BCDP,27.9,40.7,-12.8,0.0041,-0.05,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,Cost too high,E_AI_BCST,51.5,48.1,3.4,-0.2932,-1.0,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,Data availability or quality,E_AI_BDDT,44.7,43.1,1.6,0.1605,0.26,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,Incompatible with existing systems,E_AI_BINC,55.6,45.3,10.3,-0.0504,-0.52,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,Lack of expertise,E_AI_BLE,69.2,67.0,2.2,0.0505,0.11,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,Legal consequences unclear,E_AI_BLEG,30.4,44.5,-14.2,-0.0074,0.11,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2021,AI not useful for us,E_AI_BNU,16.6,23.0,-6.4,-0.0735,0.47,8.0,9.8,-1.8,-1.17
Small (10-49),SMALL_10_49,BE,2023,Privacy and data protection,E_AI_BCDP,35.9,40.7,-4.8,0.0041,-0.02,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,Cost too high,E_AI_BCST,39.3,48.1,-8.8,-0.2932,2.58,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,Data availability or quality,E_AI_BDDT,34.3,43.1,-8.9,0.1605,-1.42,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,Incompatible with existing systems,E_AI_BINC,33.8,45.3,-11.5,-0.0504,0.58,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,Lack of expertise,E_AI_BLE,65.8,67.0,-1.2,0.0505,-0.06,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,Legal consequences unclear,E_AI_BLEG,39.2,44.5,-5.4,-0.0074,0.04,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2023,AI not useful for us,E_AI_BNU,16.9,23.0,-6.0,-0.0735,0.44,10.6,7.6,3.0,0.89
Small (10-49),SMALL_10_49,BE,2024,Privacy and data protection,E_AI_BCDP,36.9,40.7,-3.8,0.0041,-0.02,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,Cost too high,E_AI_BCST,38.7,48.1,-9.4,-0.2932,2.75,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,Data availability or quality,E_AI_BDDT,45.9,43.1,2.8,0.1605,0.45,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,Incompatible with existing systems,E_AI_BINC,37.8,45.3,-7.5,-0.0504,0.38,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,Lack of expertise,E_AI_BLE,64.4,67.0,-2.7,0.0505,-0.13,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,Legal consequences unclear,E_AI_BLEG,36.9,44.5,-7.7,-0.0074,0.06,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2024,AI not useful for us,E_AI_BNU,18.6,23.0,-4.3,-0.0735,0.32,20.7,10.8,9.9,6.12
Small (10-49),SMALL_10_49,BE,2025,Privacy and data protection,E_AI_BCDP,47.9,40.7,7.3,0.0041,0.03,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,Cost too high,E_AI_BCST,35.4,48.1,-12.6,-0.2932,3.71,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,Data availability or quality,E_AI_BDDT,46.7,43.1,3.5,0.1605,0.57,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,Incompatible with existing systems,E_AI_BINC,38.2,45.3,-7.1,-0.0504,0.36,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,Lack of expertise,E_AI_BLE,74.9,67.0,7.8,0.0505,0.4,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,Legal consequences unclear,E_AI_BLEG,58.2,44.5,13.7,-0.0074,-0.1,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BE,2025,AI not useful for us,E_AI_BNU,15.4,23.0,-7.5,-0.0735,0.56,28.8,16.2,12.6,7.13
Small (10-49),SMALL_10_49,BG,2021,Privacy and data protection,E_AI_BCDP,30.8,40.7,-9.9,0.0041,-0.04,2.6,9.8,-7.2,1.01
Small (10-49),SMALL_10_49,BG,2021,Cost too high,E_AI_BCST,67.8,48.1,19.8,-0.2932,-5.8,2.6,9.8,-7.2,1.01
Small (10-49),SMALL_10_49,BG,2021,Data availability or quality,E_AI_BDDT,34.6,43.1,-8.6,0.1605,-1.38,2.6,9.8,-7.2,1.01
Small (10-49),SMALL_10_49,BG,2021,Incompatible with existing systems,E_AI_BINC,50.3,45.3,5.0,-0.0504,-0.25,2.6,9.8,-7.2,1.01
